new_id,fid,score
1423,103,5.0
1436,103,5.0
1441,103,5.0
1449,103,3.0
1455,103,2.0
1460,103,5.0
1493,103,5.0
1502,103,6.0
1504,103,6.0
1531,103,3.0
1535,103,5.0
1548,103,5.0
1551,103,3.0
1557,103,6.0
1568,103,5.0
1572,103,4.0
1573,103,4.0
1584,103,6.0
1585,103,3.0
1588,103,4.0
1603,103,4.0
1614,103,5.0
1638,103,3.0
1639,103,6.0
1647,103,2.0
1650,103,3.0
1652,103,5.0
1683,103,5.0
1686,103,6.0
1692,103,5.0
1694,103,5.0
1696,103,4.0
1704,103,4.0
1707,103,5.0
1714,103,4.0
1716,103,4.0
1717,103,6.0
1729,103,5.0
1739,103,5.0
1753,103,5.0
1757,103,6.0
1774,103,4.0
1790,103,5.0
1810,103,5.0
1812,103,6.0
1844,103,5.0
1855,103,5.0
1879,103,3.0
1922,103,5.0
10,104,6.0
38,104,3.0
58,104,3.0
59,104,5.0
61,104,2.0
65,104,3.0
69,104,3.0
110,104,4.0
151,104,5.0
174,104,5.0
186,104,5.0
189,104,5.0
204,104,5.0
206,104,3.0
207,104,3.0
208,104,6.0
226,104,3.0
231,104,2.0
232,104,3.0
233,104,5.0
234,104,3.0
239,104,5.0
240,104,3.0
245,104,5.0
246,104,5.0
248,104,3.0
270,104,6.0
291,104,5.0
296,104,5.0
300,104,2.0
305,104,5.0
309,104,6.0
315,104,3.0
316,104,2.0
323,104,5.0
337,104,5.0
358,104,2.0
363,104,2.0
386,104,5.0
397,104,5.0
402,104,6.0
412,104,5.0
416,104,4.0
427,104,6.0
429,104,5.0
470,104,3.0
508,104,3.0
521,104,5.0
547,104,5.0
563,104,4.0
571,104,5.0
573,104,3.0
589,104,5.0
610,104,2.0
615,104,2.0
618,104,2.0
643,104,2.0
649,104,5.0
651,104,6.0
653,104,5.0
675,104,4.0
700,104,2.0
718,104,6.0
722,104,5.0
723,104,4.0
742,104,4.0
743,104,6.0
750,104,3.0
762,104,5.0
784,104,3.0
795,104,2.0
807,104,5.0
810,104,4.0
820,104,6.0
828,104,3.0
835,104,2.0
863,104,4.0
865,104,3.0
877,104,3.0
905,104,4.0
909,104,2.0
925,104,4.0
944,104,3.0
946,104,4.0
953,104,2.0
957,104,5.0
976,104,2.0
992,104,2.0
1002,104,5.0
1013,104,5.0
1031,104,5.0
1047,104,4.0
1053,104,2.0
1071,104,5.0
1083,104,5.0
1084,104,6.0
1085,104,6.0
1101,104,5.0
1107,104,5.0
1110,104,5.0
1118,104,5.0
1120,104,2.0
1123,104,5.0
1134,104,4.0
1136,104,5.0
1149,104,6.0
1203,104,6.0
1219,104,3.0
1265,104,4.0
1267,104,6.0
1269,104,5.0
1272,104,5.0
1281,104,5.0
1314,104,5.0
1338,104,1.0
1341,104,5.0
1348,104,6.0
1354,104,3.0
1364,104,5.0
1376,104,5.0
1382,104,6.0
1435,104,4.0
1436,104,5.0
1445,104,4.0
1452,104,3.0
1455,104,2.0
1457,104,6.0
1458,104,4.0
1459,104,4.0
1493,104,4.0
1504,104,5.0
1548,104,5.0
1551,104,3.0
1584,104,6.0
1585,104,3.0
1614,104,6.0
1639,104,6.0
1643,104,4.0
1647,104,3.0
1686,104,6.0
1692,104,4.0
1693,104,6.0
1696,104,3.0
1714,104,5.0
1729,104,5.0
1738,104,5.0
1745,104,4.0
1757,104,6.0
1764,104,3.0
1771,104,5.0
1774,104,3.0
1800,104,2.0
1806,104,6.0
1810,104,5.0
1821,104,3.0
1844,104,5.0
1855,104,5.0
1862,104,5.0
1867,104,4.0
1903,104,4.0
1913,104,5.0
1922,104,5.0
1927,104,5.0
1947,104,5.0
10,105,6.0
27,105,6.0
51,105,3.0
58,105,4.0
59,105,4.0
103,105,4.0
110,105,3.0
111,105,5.0
154,105,5.0
161,105,3.0
164,105,4.0
199,105,5.0
204,105,5.0
207,105,3.0
212,105,5.0
226,105,3.0
231,105,2.0
232,105,4.0
233,105,5.0
235,105,4.0
240,105,2.0
245,105,5.0
248,105,3.0
262,105,4.0
268,105,5.0
270,105,5.0
291,105,6.0
307,105,5.0
309,105,3.0
311,105,5.0
313,105,5.0
315,105,2.0
316,105,2.0
317,105,5.0
337,105,5.0
348,105,4.0
354,105,4.0
358,105,3.0
363,105,2.0
393,105,5.0
404,105,6.0
412,105,6.0
423,105,6.0
429,105,5.0
470,105,3.0
473,105,3.0
489,105,2.0
508,105,3.0
521,105,5.0
531,105,5.0
547,105,5.0
564,105,5.0
571,105,5.0
589,105,5.0
598,105,5.0
609,105,5.0
610,105,2.0
615,105,4.0
618,105,2.0
643,105,2.0
649,105,6.0
651,105,6.0
653,105,5.0
700,105,2.0
728,105,4.0
730,105,4.0
742,105,4.0
750,105,3.0
770,105,6.0
784,105,3.0
785,105,5.0
795,105,2.0
807,105,5.0
835,105,2.0
863,105,4.0
865,105,3.0
877,105,4.0
909,105,2.0
913,105,5.0
928,105,4.0
944,105,3.0
946,105,4.0
953,105,3.0
969,105,5.0
976,105,3.0
991,105,4.0
992,105,2.0
1002,105,5.0
1013,105,5.0
1031,105,4.0
1047,105,4.0
1048,105,5.0
1051,105,6.0
1053,105,2.0
1085,105,6.0
1096,105,6.0
1101,105,6.0
1107,105,5.0
1110,105,5.0
1118,105,5.0
1122,105,5.0
1123,105,5.0
1134,105,4.0
1176,105,4.0
1184,105,4.0
1185,105,4.0
1187,105,3.0
1197,105,3.0
1202,105,5.0
1203,105,4.0
1219,105,2.0
1269,105,5.0
1298,105,5.0
1304,105,3.0
1307,105,4.0
1309,105,5.0
1324,105,4.0
1331,105,5.0
1334,105,5.0
1335,105,1.0
1338,105,1.0
1348,105,6.0
1354,105,4.0
1365,105,4.0
1376,105,4.0
1382,105,6.0
1415,105,5.0
1439,105,3.0
1443,105,4.0
1452,105,3.0
1455,105,2.0
1504,105,6.0
1548,105,5.0
1551,105,4.0
1569,105,3.0
1584,105,6.0
1585,105,2.0
1588,105,6.0
1594,105,6.0
1614,105,6.0
1647,105,3.0
1686,105,6.0
1692,105,5.0
1696,105,3.0
1729,105,5.0
1738,105,5.0
1757,105,6.0
1764,105,3.0
1771,105,5.0
1790,105,5.0
1819,105,2.0
1903,105,3.0
1914,105,5.0
1922,105,5.0
10,106,4.0
16,106,4.0
27,106,3.0
29,106,5.0
31,106,6.0
36,106,4.0
37,106,6.0
38,106,5.0
41,106,4.0
46,106,3.0
48,106,2.0
58,106,5.0
60,106,6.0
61,106,5.0
63,106,3.0
69,106,6.0
70,106,6.0
72,106,6.0
77,106,3.0
78,106,6.0
81,106,1.0
94,106,5.0
102,106,6.0
103,106,5.0
110,106,5.0
111,106,6.0
135,106,4.0
139,106,3.0
141,106,6.0
145,106,6.0
164,106,5.0
165,106,4.0
168,106,6.0
174,106,6.0
183,106,5.0
184,106,3.0
185,106,5.0
191,106,5.0
198,106,5.0
204,106,6.0
214,106,6.0
219,106,5.0
225,106,5.0
227,106,3.0
232,106,2.0
238,106,3.0
248,106,6.0
251,106,4.0
259,106,2.0
273,106,6.0
276,106,6.0
281,106,2.0
285,106,5.0
287,106,2.0
293,106,2.0
296,106,5.0
303,106,2.0
305,106,5.0
312,106,6.0
318,106,2.0
323,106,4.0
330,106,6.0
333,106,3.0
334,106,6.0
337,106,5.0
338,106,4.0
340,106,3.0
348,106,4.0
364,106,2.0
366,106,6.0
367,106,6.0
373,106,3.0
385,106,4.0
386,106,6.0
387,106,6.0
391,106,5.0
393,106,6.0
396,106,4.0
402,106,5.0
404,106,6.0
411,106,6.0
412,106,6.0
415,106,6.0
424,106,6.0
429,106,6.0
433,106,4.0
434,106,6.0
435,106,6.0
443,106,5.0
470,106,4.0
473,106,6.0
483,106,4.0
487,106,3.0
490,106,3.0
491,106,4.0
500,106,2.0
508,106,5.0
518,106,5.0
521,106,6.0
525,106,4.0
533,106,5.0
542,106,5.0
547,106,6.0
556,106,3.0
560,106,6.0
564,106,5.0
570,106,5.0
571,106,6.0
573,106,5.0
584,106,6.0
591,106,2.0
598,106,5.0
603,106,6.0
607,106,2.0
608,106,6.0
611,106,2.0
612,106,2.0
613,106,5.0
615,106,5.0
619,106,6.0
628,106,4.0
634,106,2.0
645,106,2.0
651,106,5.0
653,106,5.0
668,106,6.0
669,106,6.0
679,106,2.0
682,106,6.0
684,106,5.0
698,106,6.0
700,106,3.0
702,106,6.0
713,106,4.0
722,106,3.0
723,106,6.0
730,106,6.0
737,106,5.0
742,106,6.0
744,106,3.0
746,106,6.0
747,106,5.0
750,106,4.0
752,106,6.0
755,106,6.0
770,106,6.0
792,106,2.0
809,106,6.0
819,106,5.0
823,106,5.0
828,106,3.0
830,106,2.0
859,106,5.0
860,106,6.0
861,106,6.0
863,106,6.0
866,106,5.0
873,106,5.0
874,106,6.0
878,106,5.0
880,106,2.0
885,106,5.0
905,106,6.0
908,106,3.0
914,106,4.0
920,106,5.0
921,106,6.0
925,106,3.0
926,106,2.0
928,106,5.0
929,106,6.0
935,106,5.0
936,106,6.0
940,106,5.0
945,106,5.0
969,106,6.0
985,106,6.0
990,106,5.0
993,106,4.0
998,106,5.0
1006,106,5.0
1007,106,5.0
1013,106,5.0
1015,106,5.0
1019,106,6.0
1028,106,2.0
1030,106,6.0
1032,106,6.0
1036,106,4.0
1037,106,3.0
1040,106,6.0
1041,106,5.0
1046,106,6.0
1084,106,6.0
1088,106,2.0
1089,106,5.0
1102,106,5.0
1107,106,6.0
1109,106,2.0
1112,106,6.0
1118,106,6.0
1119,106,2.0
1139,106,6.0
1146,106,6.0
1150,106,3.0
1160,106,5.0
1161,106,2.0
1162,106,6.0
1164,106,5.0
1169,106,5.0
1175,106,4.0
1176,106,6.0
1181,106,4.0
1184,106,6.0
1188,106,5.0
1190,106,2.0
1194,106,4.0
1203,106,5.0
1207,106,5.0
1212,106,6.0
1221,106,5.0
1222,106,4.0
1223,106,6.0
1246,106,5.0
1258,106,2.0
1260,106,6.0
1273,106,4.0
1277,106,4.0
1282,106,6.0
1283,106,4.0
1286,106,6.0
1287,106,6.0
1288,106,5.0
1298,106,6.0
1307,106,5.0
1312,106,5.0
1327,106,2.0
1331,106,6.0
1339,106,5.0
1351,106,4.0
1354,106,6.0
1364,106,6.0
1369,106,6.0
1373,106,6.0
1376,106,6.0
1378,106,5.0
1406,106,5.0
1416,106,2.0
1420,106,5.0
1441,106,6.0
1445,106,6.0
1457,106,6.0
1487,106,6.0
1491,106,3.0
1508,106,5.0
1520,106,5.0
1527,106,5.0
1531,106,4.0
1549,106,6.0
1557,106,6.0
1569,106,6.0
1572,106,5.0
1577,106,4.0
1584,106,6.0
1585,106,3.0
1587,106,3.0
1592,106,3.0
1597,106,4.0
1599,106,3.0
1601,106,3.0
1603,106,6.0
1604,106,5.0
1605,106,6.0
1611,106,2.0
1613,106,3.0
1614,106,6.0
1622,106,2.0
1625,106,5.0
1635,106,2.0
1636,106,5.0
1638,106,5.0
1651,106,4.0
1666,106,4.0
1668,106,5.0
1678,106,6.0
1688,106,2.0
1689,106,3.0
1694,106,6.0
1696,106,2.0
1704,106,5.0
1716,106,5.0
1725,106,6.0
1729,106,6.0
1736,106,6.0
1738,106,6.0
1741,106,3.0
1754,106,5.0
1756,106,5.0
1762,106,6.0
1764,106,5.0
1771,106,6.0
1784,106,5.0
1790,106,6.0
1795,106,6.0
1802,106,3.0
1816,106,6.0
1818,106,6.0
1821,106,5.0
1832,106,6.0
1836,106,3.0
1845,106,5.0
1852,106,5.0
1855,106,6.0
1858,106,6.0
1863,106,5.0
1869,106,4.0
1872,106,4.0
1879,106,5.0
1889,106,4.0
1897,106,6.0
1916,106,6.0
1951,106,3.0
10,107,4.0
19,107,2.0
28,107,6.0
36,107,5.0
38,107,4.0
41,107,2.0
46,107,5.0
48,107,2.0
58,107,6.0
59,107,6.0
61,107,6.0
69,107,6.0
81,107,3.0
89,107,1.0
102,107,3.0
103,107,6.0
105,107,6.0
110,107,6.0
124,107,6.0
125,107,6.0
151,107,3.0
164,107,6.0
183,107,6.0
184,107,2.0
185,107,6.0
191,107,6.0
198,107,5.0
207,107,6.0
218,107,6.0
225,107,5.0
229,107,6.0
232,107,4.0
234,107,6.0
238,107,2.0
248,107,5.0
259,107,2.0
262,107,3.0
270,107,6.0
281,107,2.0
285,107,6.0
287,107,4.0
293,107,4.0
296,107,6.0
303,107,2.0
311,107,6.0
318,107,2.0
333,107,2.0
334,107,6.0
337,107,6.0
338,107,4.0
340,107,2.0
343,107,6.0
364,107,2.0
373,107,3.0
391,107,6.0
393,107,6.0
402,107,6.0
404,107,6.0
412,107,6.0
424,107,6.0
429,107,6.0
470,107,6.0
496,107,6.0
500,107,1.0
506,107,6.0
508,107,5.0
518,107,5.0
533,107,6.0
547,107,6.0
556,107,6.0
573,107,6.0
584,107,6.0
591,107,5.0
598,107,6.0
603,107,6.0
607,107,2.0
611,107,3.0
612,107,3.0
615,107,6.0
619,107,6.0
634,107,4.0
636,107,6.0
642,107,6.0
645,107,1.0
654,107,6.0
666,107,6.0
675,107,6.0
679,107,4.0
689,107,6.0
695,107,6.0
700,107,4.0
722,107,6.0
723,107,6.0
725,107,6.0
728,107,6.0
737,107,6.0
742,107,6.0
746,107,6.0
747,107,6.0
750,107,6.0
768,107,6.0
770,107,6.0
784,107,5.0
792,107,4.0
804,107,6.0
805,107,6.0
821,107,6.0
832,107,6.0
852,107,6.0
861,107,6.0
863,107,6.0
871,107,6.0
872,107,6.0
873,107,3.0
876,107,6.0
880,107,2.0
883,107,6.0
905,107,6.0
906,107,6.0
908,107,4.0
914,107,6.0
925,107,6.0
926,107,5.0
940,107,6.0
943,107,6.0
993,107,2.0
998,107,6.0
1007,107,6.0
1028,107,3.0
1032,107,6.0
1036,107,6.0
1037,107,6.0
1040,107,6.0
1041,107,6.0
1048,107,6.0
1088,107,5.0
1091,107,6.0
1093,107,6.0
1108,107,5.0
1109,107,3.0
1113,107,6.0
1114,107,6.0
1119,107,5.0
1141,107,6.0
1150,107,5.0
1161,107,5.0
1171,107,2.0
1175,107,6.0
1181,107,6.0
1188,107,6.0
1190,107,5.0
1194,107,6.0
1210,107,6.0
1222,107,5.0
1223,107,6.0
1246,107,5.0
1258,107,3.0
1260,107,6.0
1266,107,6.0
1273,107,6.0
1277,107,1.0
1283,107,6.0
1284,107,6.0
1295,107,5.0
1312,107,6.0
1332,107,6.0
1351,107,6.0
1354,107,6.0
1362,107,6.0
1364,107,6.0
1365,107,6.0
1406,107,6.0
1416,107,3.0
1465,107,4.0
1484,107,6.0
1488,107,6.0
1494,107,6.0
1497,107,6.0
1501,107,6.0
1508,107,6.0
1524,107,6.0
1527,107,6.0
1531,107,5.0
1573,107,6.0
1584,107,6.0
1585,107,3.0
1587,107,3.0
1592,107,5.0
1597,107,5.0
1599,107,6.0
1601,107,6.0
1605,107,6.0
1611,107,4.0
1613,107,5.0
1616,107,6.0
1622,107,4.0
1625,107,6.0
1639,107,6.0
1657,107,6.0
1660,107,6.0
1685,107,6.0
1688,107,2.0
1696,107,6.0
1704,107,6.0
1706,107,6.0
1754,107,6.0
1757,107,6.0
1764,107,6.0
1813,107,5.0
1852,107,6.0
1870,107,6.0
1874,107,6.0
1879,107,6.0
1883,107,6.0
1885,107,5.0
1899,107,6.0
1911,107,6.0
1916,107,6.0
1919,107,6.0
1,108,5.0
10,108,4.0
16,108,6.0
24,108,5.0
27,108,5.0
29,108,4.0
36,108,5.0
37,108,5.0
38,108,5.0
41,108,3.0
48,108,3.0
58,108,5.0
59,108,4.0
63,108,5.0
64,108,5.0
65,108,5.0
68,108,6.0
69,108,6.0
70,108,6.0
77,108,6.0
81,108,3.0
89,108,2.0
94,108,5.0
102,108,4.0
103,108,5.0
110,108,5.0
111,108,6.0
117,108,4.0
129,108,3.0
136,108,5.0
139,108,5.0
145,108,6.0
153,108,6.0
156,108,6.0
165,108,5.0
168,108,5.0
183,108,5.0
184,108,3.0
185,108,5.0
198,108,3.0
204,108,5.0
206,108,6.0
207,108,4.0
219,108,4.0
225,108,6.0
227,108,2.0
232,108,3.0
238,108,3.0
239,108,5.0
246,108,5.0
248,108,4.0
249,108,5.0
251,108,6.0
259,108,2.0
262,108,5.0
268,108,6.0
277,108,6.0
281,108,1.0
282,108,2.0
283,108,5.0
287,108,2.0
288,108,6.0
293,108,2.0
296,108,4.0
303,108,1.0
308,108,5.0
318,108,3.0
323,108,5.0
333,108,2.0
334,108,6.0
337,108,5.0
340,108,3.0
343,108,6.0
353,108,5.0
356,108,6.0
364,108,1.0
367,108,5.0
371,108,6.0
373,108,3.0
376,108,5.0
382,108,5.0
386,108,4.0
391,108,4.0
404,108,4.0
412,108,6.0
415,108,6.0
429,108,6.0
443,108,5.0
444,108,4.0
470,108,6.0
473,108,5.0
489,108,4.0
500,108,2.0
506,108,5.0
508,108,5.0
518,108,5.0
521,108,5.0
533,108,6.0
556,108,4.0
560,108,5.0
564,108,5.0
570,108,6.0
571,108,6.0
573,108,4.0
591,108,3.0
598,108,5.0
603,108,6.0
607,108,2.0
608,108,6.0
611,108,2.0
612,108,2.0
615,108,4.0
630,108,6.0
634,108,3.0
636,108,6.0
645,108,2.0
651,108,6.0
653,108,6.0
654,108,5.0
669,108,6.0
675,108,5.0
679,108,3.0
684,108,5.0
700,108,2.0
718,108,5.0
722,108,5.0
723,108,6.0
742,108,6.0
746,108,6.0
750,108,3.0
752,108,5.0
768,108,6.0
770,108,5.0
784,108,5.0
792,108,3.0
797,108,5.0
802,108,6.0
807,108,6.0
809,108,6.0
821,108,6.0
823,108,6.0
853,108,6.0
860,108,6.0
872,108,6.0
873,108,4.0
880,108,2.0
905,108,4.0
908,108,4.0
914,108,6.0
920,108,4.0
921,108,3.0
925,108,5.0
926,108,4.0
940,108,6.0
949,108,4.0
964,108,6.0
970,108,6.0
993,108,3.0
998,108,5.0
1007,108,5.0
1013,108,6.0
1019,108,6.0
1025,108,5.0
1028,108,3.0
1032,108,5.0
1037,108,4.0
1041,108,6.0
1046,108,6.0
1052,108,6.0
1088,108,1.0
1090,108,5.0
1099,108,6.0
1104,108,6.0
1108,108,4.0
1109,108,2.0
1112,108,6.0
1119,108,3.0
1146,108,6.0
1150,108,3.0
1155,108,6.0
1161,108,4.0
1167,108,6.0
1171,108,2.0
1175,108,5.0
1181,108,5.0
1188,108,6.0
1190,108,4.0
1194,108,4.0
1222,108,5.0
1223,108,6.0
1241,108,6.0
1246,108,5.0
1258,108,1.0
1273,108,5.0
1277,108,2.0
1283,108,5.0
1288,108,6.0
1295,108,4.0
1301,108,5.0
1312,108,6.0
1339,108,6.0
1347,108,3.0
1351,108,5.0
1354,108,6.0
1364,108,6.0
1365,108,6.0
1367,108,6.0
1373,108,6.0
1376,108,6.0
1406,108,6.0
1411,108,6.0
1416,108,1.0
1445,108,6.0
1449,108,4.0
1465,108,3.0
1471,108,6.0
1476,108,2.0
1488,108,5.0
1494,108,6.0
1501,108,6.0
1508,108,6.0
1517,108,6.0
1525,108,5.0
1526,108,4.0
1527,108,6.0
1531,108,4.0
1557,108,6.0
1572,108,5.0
1573,108,6.0
1577,108,4.0
1584,108,6.0
1585,108,4.0
1587,108,3.0
1592,108,4.0
1599,108,3.0
1601,108,5.0
1603,108,6.0
1604,108,6.0
1605,108,6.0
1611,108,2.0
1613,108,4.0
1616,108,6.0
1622,108,3.0
1625,108,6.0
1626,108,6.0
1631,108,6.0
1633,108,2.0
1635,108,5.0
1638,108,6.0
1639,108,6.0
1646,108,6.0
1651,108,6.0
1688,108,1.0
1696,108,3.0
1704,108,6.0
1716,108,6.0
1754,108,5.0
1784,108,6.0
1806,108,6.0
1808,108,6.0
1814,108,6.0
1818,108,6.0
1832,108,6.0
1852,108,6.0
1862,108,6.0
1863,108,6.0
1868,108,6.0
1869,108,6.0
1870,108,6.0
1872,108,5.0
1879,108,6.0
1885,108,6.0
1892,108,6.0
1899,108,6.0
1903,108,6.0
1930,108,6.0
1938,108,6.0
1,109,5.0
10,109,6.0
16,109,4.0
19,109,3.0
28,109,3.0
29,109,6.0
31,109,5.0
36,109,1.0
37,109,4.0
41,109,2.0
42,109,5.0
46,109,3.0
48,109,5.0
58,109,6.0
59,109,6.0
61,109,5.0
69,109,6.0
72,109,2.0
77,109,4.0
81,109,4.0
102,109,6.0
103,109,6.0
110,109,6.0
111,109,5.0
136,109,6.0
139,109,4.0
144,109,2.0
151,109,6.0
159,109,6.0
161,109,3.0
164,109,6.0
165,109,4.0
177,109,4.0
183,109,5.0
184,109,5.0
185,109,5.0
190,109,5.0
198,109,3.0
213,109,4.0
214,109,6.0
220,109,4.0
225,109,3.0
227,109,4.0
229,109,5.0
232,109,3.0
234,109,5.0
235,109,5.0
238,109,3.0
246,109,6.0
248,109,5.0
250,109,4.0
259,109,3.0
262,109,6.0
268,109,6.0
273,109,5.0
277,109,5.0
281,109,2.0
282,109,5.0
283,109,5.0
287,109,2.0
288,109,4.0
293,109,2.0
296,109,6.0
303,109,2.0
311,109,6.0
313,109,6.0
317,109,6.0
318,109,3.0
319,109,5.0
320,109,6.0
321,109,4.0
337,109,6.0
338,109,4.0
340,109,4.0
354,109,3.0
364,109,2.0
373,109,2.0
376,109,6.0
393,109,6.0
396,109,6.0
404,109,6.0
411,109,4.0
412,109,6.0
416,109,6.0
417,109,4.0
420,109,3.0
421,109,2.0
423,109,4.0
434,109,6.0
443,109,6.0
444,109,6.0
462,109,6.0
463,109,5.0
465,109,4.0
466,109,6.0
467,109,6.0
470,109,3.0
472,109,6.0
473,109,6.0
479,109,4.0
480,109,6.0
481,109,6.0
483,109,4.0
484,109,6.0
486,109,6.0
488,109,5.0
489,109,6.0
491,109,6.0
494,109,5.0
495,109,5.0
496,109,5.0
500,109,1.0
502,109,4.0
503,109,6.0
505,109,5.0
506,109,6.0
507,109,6.0
508,109,6.0
509,109,6.0
512,109,6.0
515,109,5.0
518,109,2.0
519,109,5.0
527,109,5.0
533,109,6.0
542,109,5.0
547,109,5.0
556,109,2.0
560,109,6.0
564,109,5.0
571,109,6.0
573,109,5.0
584,109,5.0
591,109,1.0
594,109,3.0
596,109,5.0
598,109,6.0
600,109,3.0
603,109,4.0
607,109,2.0
608,109,5.0
611,109,2.0
612,109,2.0
613,109,6.0
615,109,5.0
619,109,4.0
621,109,6.0
634,109,1.0
636,109,6.0
645,109,4.0
649,109,6.0
653,109,6.0
658,109,6.0
672,109,5.0
673,109,6.0
679,109,3.0
684,109,4.0
686,109,6.0
700,109,1.0
702,109,5.0
722,109,3.0
723,109,6.0
730,109,6.0
732,109,5.0
737,109,4.0
742,109,6.0
746,109,6.0
750,109,4.0
752,109,5.0
760,109,6.0
768,109,6.0
770,109,6.0
788,109,6.0
792,109,5.0
804,109,6.0
809,109,6.0
828,109,3.0
861,109,5.0
863,109,6.0
866,109,6.0
874,109,4.0
879,109,6.0
880,109,2.0
883,109,5.0
885,109,6.0
899,109,5.0
905,109,6.0
908,109,4.0
911,109,6.0
912,109,6.0
914,109,3.0
925,109,5.0
926,109,4.0
928,109,6.0
935,109,6.0
940,109,5.0
946,109,6.0
991,109,6.0
993,109,3.0
998,109,5.0
1002,109,6.0
1007,109,6.0
1013,109,5.0
1019,109,6.0
1028,109,4.0
1032,109,5.0
1037,109,3.0
1040,109,6.0
1041,109,6.0
1043,109,5.0
1046,109,6.0
1052,109,5.0
1053,109,5.0
1083,109,6.0
1084,109,4.0
1085,109,6.0
1088,109,4.0
1102,109,6.0
1106,109,4.0
1107,109,6.0
1108,109,4.0
1109,109,2.0
1118,109,6.0
1119,109,4.0
1122,109,6.0
1133,109,6.0
1139,109,2.0
1140,109,5.0
1146,109,6.0
1150,109,6.0
1156,109,6.0
1157,109,6.0
1160,109,6.0
1161,109,4.0
1166,109,6.0
1171,109,4.0
1175,109,6.0
1176,109,6.0
1181,109,3.0
1185,109,6.0
1188,109,6.0
1194,109,3.0
1207,109,6.0
1212,109,5.0
1221,109,5.0
1222,109,5.0
1223,109,5.0
1225,109,6.0
1241,109,4.0
1246,109,5.0
1258,109,2.0
1269,109,6.0
1272,109,6.0
1273,109,3.0
1277,109,3.0
1282,109,6.0
1283,109,6.0
1288,109,5.0
1298,109,4.0
1304,109,5.0
1309,109,6.0
1312,109,6.0
1321,109,6.0
1327,109,2.0
1332,109,6.0
1337,109,6.0
1351,109,3.0
1354,109,6.0
1363,109,6.0
1364,109,4.0
1367,109,6.0
1373,109,2.0
1376,109,5.0
1378,109,6.0
1393,109,6.0
1403,109,6.0
1413,109,3.0
1416,109,2.0
1430,109,6.0
1431,109,4.0
1441,109,3.0
1442,109,5.0
1445,109,6.0
1460,109,4.0
1465,109,5.0
1476,109,3.0
1494,109,5.0
1497,109,6.0
1499,109,6.0
1506,109,6.0
1527,109,3.0
1549,109,6.0
1558,109,5.0
1572,109,4.0
1573,109,6.0
1584,109,6.0
1585,109,3.0
1587,109,4.0
1588,109,6.0
1592,109,5.0
1599,109,4.0
1601,109,5.0
1604,109,4.0
1605,109,4.0
1607,109,5.0
1611,109,4.0
1613,109,4.0
1614,109,6.0
1617,109,6.0
1622,109,2.0
1625,109,5.0
1630,109,4.0
1635,109,1.0
1640,109,6.0
1651,109,5.0
1652,109,6.0
1656,109,4.0
1658,109,6.0
1660,109,3.0
1666,109,5.0
1688,109,2.0
1692,109,5.0
1694,109,6.0
1695,109,4.0
1696,109,3.0
1707,109,6.0
1729,109,6.0
1736,109,4.0
1738,109,5.0
1758,109,5.0
1762,109,6.0
1771,109,6.0
1774,109,5.0
1784,109,5.0
1786,109,6.0
1790,109,6.0
1802,109,6.0
1827,109,3.0
1832,109,6.0
1836,109,4.0
1844,109,6.0
1847,109,6.0
1855,109,6.0
1858,109,5.0
1881,109,6.0
1903,109,5.0
1906,109,6.0
1922,109,6.0
5,110,6.0
10,110,5.0
23,110,6.0
24,110,2.0
34,110,4.0
36,110,4.0
38,110,5.0
40,110,6.0
41,110,4.0
48,110,2.0
49,110,6.0
51,110,4.0
58,110,6.0
60,110,6.0
61,110,6.0
65,110,6.0
69,110,6.0
71,110,5.0
81,110,4.0
84,110,3.0
94,110,6.0
102,110,6.0
103,110,5.0
104,110,6.0
105,110,4.0
110,110,5.0
111,110,3.0
118,110,6.0
127,110,6.0
135,110,5.0
139,110,3.0
143,110,5.0
144,110,3.0
145,110,6.0
151,110,4.0
153,110,5.0
162,110,5.0
164,110,6.0
175,110,5.0
183,110,5.0
184,110,4.0
185,110,3.0
186,110,6.0
188,110,6.0
193,110,6.0
198,110,4.0
202,110,5.0
204,110,6.0
212,110,6.0
219,110,5.0
225,110,4.0
229,110,4.0
232,110,2.0
237,110,6.0
238,110,4.0
239,110,5.0
246,110,4.0
251,110,4.0
255,110,6.0
256,110,4.0
259,110,3.0
261,110,6.0
262,110,3.0
271,110,6.0
281,110,2.0
285,110,4.0
287,110,3.0
293,110,3.0
296,110,5.0
302,110,4.0
303,110,2.0
318,110,4.0
323,110,6.0
333,110,3.0
337,110,5.0
340,110,2.0
343,110,4.0
354,110,6.0
364,110,3.0
367,110,6.0
373,110,3.0
376,110,3.0
381,110,5.0
383,110,5.0
386,110,4.0
388,110,6.0
391,110,6.0
393,110,6.0
397,110,5.0
402,110,6.0
404,110,4.0
412,110,6.0
427,110,6.0
428,110,6.0
429,110,6.0
433,110,4.0
435,110,6.0
438,110,6.0
439,110,4.0
443,110,5.0
444,110,4.0
464,110,4.0
467,110,6.0
470,110,5.0
500,110,1.0
503,110,5.0
508,110,5.0
511,110,4.0
528,110,5.0
535,110,5.0
547,110,5.0
556,110,5.0
558,110,5.0
572,110,6.0
576,110,5.0
591,110,5.0
598,110,6.0
607,110,4.0
611,110,3.0
630,110,6.0
642,110,5.0
645,110,3.0
654,110,6.0
667,110,5.0
675,110,5.0
679,110,3.0
682,110,6.0
689,110,5.0
692,110,6.0
